#L TT EE BB TE PP TP EP WW WP WT WE FF FP FW FT FE
1.010000e+02 2.719400e+03 7.882200e-01 0.000000e+00 -2.373800e+01 1.025200e-07 3.663800e-04 -1.535100e-06 4.110355e-10 4.110355e-10 4.110355e-10 4.110355e-10 2.719400e-08 2.719400e-08 2.719400e-08 2.719400e-08 2.719400e-08
1.020000e+02 2.750900e+03 8.027600e-01 0.000000e+00 -2.440000e+01 1.018900e-07 3.621000e-04 -1.527800e-06 4.125745e-10 4.125745e-10 4.125745e-10 4.125745e-10 2.750900e-08 2.750900e-08 2.750900e-08 2.750900e-08 2.750900e-08
1.030000e+02 2.782400e+03 8.171400e-01 0.000000e+00 -2.506200e+01 1.012600e-07 3.578900e-04 -1.519400e-06 4.140633e-10 4.140633e-10 4.140633e-10 4.140633e-10 2.782400e-08 2.782400e-08 2.782400e-08 2.782400e-08 2.782400e-08
1.040000e+02 2.814100e+03 8.313800e-01 0.000000e+00 -2.572200e+01 1.006400e-07 3.537700e-04 -1.510200e-06 4.155430e-10 4.155430e-10 4.155430e-10 4.155430e-10 2.814100e-08 2.814100e-08 2.814100e-08 2.814100e-08 2.814100e-08
1.050000e+02 2.846000e+03 8.453900e-01 0.000000e+00 -2.638100e+01 1.000200e-07 3.497200e-04 -1.500300e-06 4.169733e-10 4.169733e-10 4.169733e-10 4.169733e-10 2.846000e-08 2.846000e-08 2.846000e-08 2.846000e-08 2.846000e-08
1.060000e+02 2.878100e+03 8.592500e-01 0.000000e+00 -2.703900e+01 9.940600e-08 3.457400e-04 -1.490000e-06 4.183794e-10 4.183794e-10 4.183794e-10 4.183794e-10 2.878100e-08 2.878100e-08 2.878100e-08 2.878100e-08 2.878100e-08
1.070000e+02 2.910100e+03 8.728100e-01 0.000000e+00 -2.769400e+01 9.879600e-08 3.418400e-04 -1.479400e-06 4.197534e-10 4.197534e-10 4.197534e-10 4.197534e-10 2.910100e-08 2.910100e-08 2.910100e-08 2.910100e-08 2.910100e-08
1.080000e+02 2.942500e+03 8.861400e-01 0.000000e+00 -2.834700e+01 9.818900e-08 3.380000e-04 -1.468700e-06 4.210917e-10 4.210917e-10 4.210917e-10 4.210917e-10 2.942500e-08 2.942500e-08 2.942500e-08 2.942500e-08 2.942500e-08
1.090000e+02 2.975000e+03 8.991800e-01 0.000000e+00 -2.899600e+01 9.758600e-08 3.342400e-04 -1.458200e-06 4.223988e-10 4.223988e-10 4.223988e-10 4.223988e-10 2.975000e-08 2.975000e-08 2.975000e-08 2.975000e-08 2.975000e-08
1.100000e+02 3.007700e+03 9.119100e-01 0.000000e+00 -2.964000e+01 9.698800e-08 3.305400e-04 -1.447900e-06 4.236797e-10 4.236797e-10 4.236797e-10 4.236797e-10 3.007700e-08 3.007700e-08 3.007700e-08 3.007700e-08 3.007700e-08
1.110000e+02 3.040400e+03 9.244200e-01 0.000000e+00 -3.028100e+01 9.639300e-08 3.269100e-04 -1.438100e-06 4.249261e-10 4.249261e-10 4.249261e-10 4.249261e-10 3.040400e-08 3.040400e-08 3.040400e-08 3.040400e-08 3.040400e-08
1.120000e+02 3.073300e+03 9.366300e-01 0.000000e+00 -3.091700e+01 9.580300e-08 3.233500e-04 -1.428700e-06 4.261472e-10 4.261472e-10 4.261472e-10 4.261472e-10 3.073300e-08 3.073300e-08 3.073300e-08 3.073300e-08 3.073300e-08
1.130000e+02 3.106500e+03 9.485400e-01 0.000000e+00 -3.154800e+01 9.521600e-08 3.198400e-04 -1.419700e-06 4.273348e-10 4.273348e-10 4.273348e-10 4.273348e-10 3.106500e-08 3.106500e-08 3.106500e-08 3.106500e-08 3.106500e-08
1.140000e+02 3.139700e+03 9.600700e-01 0.000000e+00 -3.217200e+01 9.463400e-08 3.164000e-04 -1.411200e-06 4.284981e-10 4.284981e-10 4.284981e-10 4.284981e-10 3.139700e-08 3.139700e-08 3.139700e-08 3.139700e-08 3.139700e-08
1.150000e+02 3.173100e+03 9.713800e-01 0.000000e+00 -3.278900e+01 9.405600e-08 3.130100e-04 -1.402900e-06 4.296333e-10 4.296333e-10 4.296333e-10 4.296333e-10 3.173100e-08 3.173100e-08 3.173100e-08 3.173100e-08 3.173100e-08
1.160000e+02 3.206600e+03 9.822300e-01 0.000000e+00 -3.339900e+01 9.348100e-08 3.096900e-04 -1.394900e-06 4.307362e-10 4.307362e-10 4.307362e-10 4.307362e-10 3.206600e-08 3.206600e-08 3.206600e-08 3.206600e-08 3.206600e-08
1.170000e+02 3.240300e+03 9.927100e-01 0.000000e+00 -3.400100e+01 9.291100e-08 3.064200e-04 -1.387200e-06 4.318164e-10 4.318164e-10 4.318164e-10 4.318164e-10 3.240300e-08 3.240300e-08 3.240300e-08 3.240300e-08 3.240300e-08
1.180000e+02 3.274200e+03 1.003000e+00 0.000000e+00 -3.459500e+01 9.234500e-08 3.032000e-04 -1.379600e-06 4.328699e-10 4.328699e-10 4.328699e-10 4.328699e-10 3.274200e-08 3.274200e-08 3.274200e-08 3.274200e-08 3.274200e-08
1.190000e+02 3.308100e+03 1.012800e+00 0.000000e+00 -3.518000e+01 9.178400e-08 3.000400e-04 -1.372300e-06 4.339019e-10 4.339019e-10 4.339019e-10 4.339019e-10 3.308100e-08 3.308100e-08 3.308100e-08 3.308100e-08 3.308100e-08
1.200000e+02 3.342100e+03 1.022200e+00 0.000000e+00 -3.575500e+01 9.122600e-08 2.969400e-04 -1.365100e-06 4.349034e-10 4.349034e-10 4.349034e-10 4.349034e-10 3.342100e-08 3.342100e-08 3.342100e-08 3.342100e-08 3.342100e-08
1.210000e+02 3.376200e+03 1.031300e+00 0.000000e+00 -3.632000e+01 9.067200e-08 2.938800e-04 -1.357900e-06 4.358796e-10 4.358796e-10 4.358796e-10 4.358796e-10 3.376200e-08 3.376200e-08 3.376200e-08 3.376200e-08 3.376200e-08
1.220000e+02 3.410300e+03 1.039900e+00 0.000000e+00 -3.687400e+01 9.012300e-08 2.908800e-04 -1.350800e-06 4.368359e-10 4.368359e-10 4.368359e-10 4.368359e-10 3.410300e-08 3.410300e-08 3.410300e-08 3.410300e-08 3.410300e-08
1.230000e+02 3.444500e+03 1.048100e+00 0.000000e+00 -3.741800e+01 8.957700e-08 2.879300e-04 -1.343700e-06 4.377630e-10 4.377630e-10 4.377630e-10 4.377630e-10 3.444500e-08 3.444500e-08 3.444500e-08 3.444500e-08 3.444500e-08
1.240000e+02 3.478800e+03 1.055800e+00 0.000000e+00 -3.794900e+01 8.903600e-08 2.850200e-04 -1.336600e-06 4.386712e-10 4.386712e-10 4.386712e-10 4.386712e-10 3.478800e-08 3.478800e-08 3.478800e-08 3.478800e-08 3.478800e-08
1.250000e+02 3.513100e+03 1.063100e+00 0.000000e+00 -3.846800e+01 8.849800e-08 2.821600e-04 -1.329400e-06 4.395511e-10 4.395511e-10 4.395511e-10 4.395511e-10 3.513100e-08 3.513100e-08 3.513100e-08 3.513100e-08 3.513100e-08
1.260000e+02 3.547400e+03 1.070100e+00 0.000000e+00 -3.897500e+01 8.796500e-08 2.793500e-04 -1.322100e-06 4.404131e-10 4.404131e-10 4.404131e-10 4.404131e-10 3.547400e-08 3.547400e-08 3.547400e-08 3.547400e-08 3.547400e-08
1.270000e+02 3.581800e+03 1.076500e+00 0.000000e+00 -3.946800e+01 8.743600e-08 2.765800e-04 -1.314700e-06 4.412528e-10 4.412528e-10 4.412528e-10 4.412528e-10 3.581800e-08 3.581800e-08 3.581800e-08 3.581800e-08 3.581800e-08
1.280000e+02 3.616200e+03 1.082500e+00 0.000000e+00 -3.994900e+01 8.691100e-08 2.738500e-04 -1.307000e-06 4.420706e-10 4.420706e-10 4.420706e-10 4.420706e-10 3.616200e-08 3.616200e-08 3.616200e-08 3.616200e-08 3.616200e-08
1.290000e+02 3.650700e+03 1.088000e+00 0.000000e+00 -4.041400e+01 8.639000e-08 2.711700e-04 -1.299200e-06 4.428671e-10 4.428671e-10 4.428671e-10 4.428671e-10 3.650700e-08 3.650700e-08 3.650700e-08 3.650700e-08 3.650700e-08
1.300000e+02 3.685100e+03 1.093000e+00 0.000000e+00 -4.086500e+01 8.587300e-08 2.685200e-04 -1.291000e-06 4.436426e-10 4.436426e-10 4.436426e-10 4.436426e-10 3.685100e-08 3.685100e-08 3.685100e-08 3.685100e-08 3.685100e-08
1.310000e+02 3.719600e+03 1.097600e+00 0.000000e+00 -4.130100e+01 8.536100e-08 2.659200e-04 -1.282600e-06 4.444029e-10 4.444029e-10 4.444029e-10 4.444029e-10 3.719600e-08 3.719600e-08 3.719600e-08 3.719600e-08 3.719600e-08
1.320000e+02 3.754100e+03 1.101700e+00 0.000000e+00 -4.172100e+01 8.485200e-08 2.633500e-04 -1.273800e-06 4.451381e-10 4.451381e-10 4.451381e-10 4.451381e-10 3.754100e-08 3.754100e-08 3.754100e-08 3.754100e-08 3.754100e-08
1.330000e+02 3.788600e+03 1.105300e+00 0.000000e+00 -4.212700e+01 8.434800e-08 2.608200e-04 -1.264800e-06 4.458591e-10 4.458591e-10 4.458591e-10 4.458591e-10 3.788600e-08 3.788600e-08 3.788600e-08 3.788600e-08 3.788600e-08
1.340000e+02 3.823100e+03 1.108500e+00 0.000000e+00 -4.251300e+01 8.384700e-08 2.583300e-04 -1.255600e-06 4.465559e-10 4.465559e-10 4.465559e-10 4.465559e-10 3.823100e-08 3.823100e-08 3.823100e-08 3.823100e-08 3.823100e-08
1.350000e+02 3.857600e+03 1.111100e+00 0.000000e+00 -4.288400e+01 8.335100e-08 2.558700e-04 -1.246100e-06 4.472395e-10 4.472395e-10 4.472395e-10 4.472395e-10 3.857600e-08 3.857600e-08 3.857600e-08 3.857600e-08 3.857600e-08
1.360000e+02 3.891900e+03 1.113200e+00 0.000000e+00 -4.323500e+01 8.285800e-08 2.534500e-04 -1.236300e-06 4.478998e-10 4.478998e-10 4.478998e-10 4.478998e-10 3.891900e-08 3.891900e-08 3.891900e-08 3.891900e-08 3.891900e-08
1.370000e+02 3.926300e+03 1.114900e+00 0.000000e+00 -4.356800e+01 8.237000e-08 2.510600e-04 -1.226400e-06 4.485479e-10 4.485479e-10 4.485479e-10 4.485479e-10 3.926300e-08 3.926300e-08 3.926300e-08 3.926300e-08 3.926300e-08
1.380000e+02 3.960600e+03 1.116000e+00 0.000000e+00 -4.388200e+01 8.188500e-08 2.487100e-04 -1.216300e-06 4.491736e-10 4.491736e-10 4.491736e-10 4.491736e-10 3.960600e-08 3.960600e-08 3.960600e-08 3.960600e-08 3.960600e-08
1.390000e+02 3.994700e+03 1.116700e+00 0.000000e+00 -4.417700e+01 8.140400e-08 2.463900e-04 -1.206000e-06 4.497827e-10 4.497827e-10 4.497827e-10 4.497827e-10 3.994700e-08 3.994700e-08 3.994700e-08 3.994700e-08 3.994700e-08
1.400000e+02 4.028800e+03 1.116900e+00 0.000000e+00 -4.445300e+01 8.092800e-08 2.441000e-04 -1.195600e-06 4.503812e-10 4.503812e-10 4.503812e-10 4.503812e-10 4.028800e-08 4.028800e-08 4.028800e-08 4.028800e-08 4.028800e-08
1.410000e+02 4.062800e+03 1.116500e+00 0.000000e+00 -4.470800e+01 8.045500e-08 2.418400e-04 -1.185100e-06 4.509586e-10 4.509586e-10 4.509586e-10 4.509586e-10 4.062800e-08 4.062800e-08 4.062800e-08 4.062800e-08 4.062800e-08
1.420000e+02 4.096700e+03 1.115600e+00 0.000000e+00 -4.494300e+01 7.998500e-08 2.396200e-04 -1.174400e-06 4.515152e-10 4.515152e-10 4.515152e-10 4.515152e-10 4.096700e-08 4.096700e-08 4.096700e-08 4.096700e-08 4.096700e-08
1.430000e+02 4.130600e+03 1.114300e+00 0.000000e+00 -4.515700e+01 7.952000e-08 2.374200e-04 -1.163700e-06 4.520627e-10 4.520627e-10 4.520627e-10 4.520627e-10 4.130600e-08 4.130600e-08 4.130600e-08 4.130600e-08 4.130600e-08
1.440000e+02 4.164300e+03 1.112500e+00 0.000000e+00 -4.535100e+01 7.905800e-08 2.352600e-04 -1.152900e-06 4.525902e-10 4.525902e-10 4.525902e-10 4.525902e-10 4.164300e-08 4.164300e-08 4.164300e-08 4.164300e-08 4.164300e-08
1.450000e+02 4.197800e+03 1.110300e+00 0.000000e+00 -4.552200e+01 7.860100e-08 2.331200e-04 -1.142000e-06 4.531097e-10 4.531097e-10 4.531097e-10 4.531097e-10 4.197800e-08 4.197800e-08 4.197800e-08 4.197800e-08 4.197800e-08
1.460000e+02 4.231500e+03 1.107500e+00 0.000000e+00 -4.567200e+01 7.814600e-08 2.310200e-04 -1.131100e-06 4.536044e-10 4.536044e-10 4.536044e-10 4.536044e-10 4.231500e-08 4.231500e-08 4.231500e-08 4.231500e-08 4.231500e-08
1.470000e+02 4.264700e+03 1.104300e+00 0.000000e+00 -4.579900e+01 7.769600e-08 2.289400e-04 -1.120200e-06 4.540920e-10 4.540920e-10 4.540920e-10 4.540920e-10 4.264700e-08 4.264700e-08 4.264700e-08 4.264700e-08 4.264700e-08
1.480000e+02 4.297900e+03 1.100500e+00 0.000000e+00 -4.590400e+01 7.724900e-08 2.268800e-04 -1.109300e-06 4.545613e-10 4.545613e-10 4.545613e-10 4.545613e-10 4.297900e-08 4.297900e-08 4.297900e-08 4.297900e-08 4.297900e-08
1.490000e+02 4.330900e+03 1.096400e+00 0.000000e+00 -4.598600e+01 7.680600e-08 2.248500e-04 -1.098400e-06 4.550187e-10 4.550187e-10 4.550187e-10 4.550187e-10 4.330900e-08 4.330900e-08 4.330900e-08 4.330900e-08 4.330900e-08
1.500000e+02 4.363700e+03 1.091800e+00 0.000000e+00 -4.604200e+01 7.636700e-08 2.228500e-04 -1.087500e-06 4.554645e-10 4.554645e-10 4.554645e-10 4.554645e-10 4.363700e-08 4.363700e-08 4.363700e-08 4.363700e-08 4.363700e-08
1.510000e+02 4.396400e+03 1.086800e+00 0.000000e+00 -4.607600e+01 7.593100e-08 2.208700e-04 -1.076700e-06 4.558934e-10 4.558934e-10 4.558934e-10 4.558934e-10 4.396400e-08 4.396400e-08 4.396400e-08 4.396400e-08 4.396400e-08
1.520000e+02 4.428700e+03 1.081200e+00 0.000000e+00 -4.608600e+01 7.549800e-08 2.189200e-04 -1.065900e-06 4.563056e-10 4.563056e-10 4.563056e-10 4.563056e-10 4.428700e-08 4.428700e-08 4.428700e-08 4.428700e-08 4.428700e-08
1.530000e+02 4.460900e+03 1.075300e+00 0.000000e+00 -4.607000e+01 7.506900e-08 2.169900e-04 -1.055200e-06 4.567076e-10 4.567076e-10 4.567076e-10 4.567076e-10 4.460900e-08 4.460900e-08 4.460900e-08 4.460900e-08 4.460900e-08
1.540000e+02 4.492900e+03 1.069000e+00 0.000000e+00 -4.603000e+01 7.464400e-08 2.150800e-04 -1.044500e-06 4.570998e-10 4.570998e-10 4.570998e-10 4.570998e-10 4.492900e-08 4.492900e-08 4.492900e-08 4.492900e-08 4.492900e-08
1.550000e+02 4.524700e+03 1.062300e+00 0.000000e+00 -4.596600e+01 7.422200e-08 2.132000e-04 -1.033800e-06 4.574766e-10 4.574766e-10 4.574766e-10 4.574766e-10 4.524700e-08 4.524700e-08 4.524700e-08 4.524700e-08 4.524700e-08
1.560000e+02 4.556200e+03 1.055200e+00 0.000000e+00 -4.587600e+01 7.380400e-08 2.113400e-04 -1.023100e-06 4.578446e-10 4.578446e-10 4.578446e-10 4.578446e-10 4.556200e-08 4.556200e-08 4.556200e-08 4.556200e-08 4.556200e-08
1.570000e+02 4.587500e+03 1.047700e+00 0.000000e+00 -4.576000e+01 7.338900e-08 2.095000e-04 -1.012400e-06 4.581980e-10 4.581980e-10 4.581980e-10 4.581980e-10 4.587500e-08 4.587500e-08 4.587500e-08 4.587500e-08 4.587500e-08
1.580000e+02 4.618600e+03 1.040000e+00 0.000000e+00 -4.561900e+01 7.297800e-08 2.076800e-04 -1.001600e-06 4.585433e-10 4.585433e-10 4.585433e-10 4.585433e-10 4.618600e-08 4.618600e-08 4.618600e-08 4.618600e-08 4.618600e-08
1.590000e+02 4.649300e+03 1.031800e+00 0.000000e+00 -4.545200e+01 7.256900e-08 2.058900e-04 -9.908300e-07 4.588686e-10 4.588686e-10 4.588686e-10 4.588686e-10 4.649300e-08 4.649300e-08 4.649300e-08 4.649300e-08 4.649300e-08
1.600000e+02 4.679900e+03 1.023200e+00 0.000000e+00 -4.525800e+01 7.216500e-08 2.041100e-04 -9.800000e-07 4.591930e-10 4.591930e-10 4.591930e-10 4.591930e-10 4.679900e-08 4.679900e-08 4.679900e-08 4.679900e-08 4.679900e-08
1.610000e+02 4.710200e+03 1.014500e+00 0.000000e+00 -4.503900e+01 7.176300e-08 2.023600e-04 -9.691200e-07 4.594980e-10 4.594980e-10 4.594980e-10 4.594980e-10 4.710200e-08 4.710200e-08 4.710200e-08 4.710200e-08 4.710200e-08
1.620000e+02 4.740200e+03 1.005400e+00 0.000000e+00 -4.479400e+01 7.136500e-08 2.006300e-04 -9.581600e-07 4.597966e-10 4.597966e-10 4.597966e-10 4.597966e-10 4.740200e-08 4.740200e-08 4.740200e-08 4.740200e-08 4.740200e-08
1.630000e+02 4.770000e+03 9.959200e-01 0.000000e+00 -4.452100e+01 7.097000e-08 1.989200e-04 -9.471200e-07 4.600830e-10 4.600830e-10 4.600830e-10 4.600830e-10 4.770000e-08 4.770000e-08 4.770000e-08 4.770000e-08 4.770000e-08
1.640000e+02 4.799400e+03 9.862600e-01 0.000000e+00 -4.422300e+01 7.057900e-08 1.972200e-04 -9.359900e-07 4.603639e-10 4.603639e-10 4.603639e-10 4.603639e-10 4.799400e-08 4.799400e-08 4.799400e-08 4.799400e-08 4.799400e-08
1.650000e+02 4.828600e+03 9.762900e-01 0.000000e+00 -4.389700e+01 7.019000e-08 1.955500e-04 -9.247600e-07 4.606268e-10 4.606268e-10 4.606268e-10 4.606268e-10 4.828600e-08 4.828600e-08 4.828600e-08 4.828600e-08 4.828600e-08
1.660000e+02 4.857600e+03 9.661700e-01 0.000000e+00 -4.354500e+01 6.980500e-08 1.938900e-04 -9.134100e-07 4.608850e-10 4.608850e-10 4.608850e-10 4.608850e-10 4.857600e-08 4.857600e-08 4.857600e-08 4.857600e-08 4.857600e-08
1.670000e+02 4.886200e+03 9.556700e-01 0.000000e+00 -4.316700e+01 6.942300e-08 1.922600e-04 -9.019400e-07 4.611325e-10 4.611325e-10 4.611325e-10 4.611325e-10 4.886200e-08 4.886200e-08 4.886200e-08 4.886200e-08 4.886200e-08
1.680000e+02 4.914500e+03 9.451600e-01 0.000000e+00 -4.276100e+01 6.904500e-08 1.906400e-04 -8.903300e-07 4.613762e-10 4.613762e-10 4.613762e-10 4.613762e-10 4.914500e-08 4.914500e-08 4.914500e-08 4.914500e-08 4.914500e-08
1.690000e+02 4.942400e+03 9.343500e-01 0.000000e+00 -4.232700e+01 6.866900e-08 1.890400e-04 -8.785600e-07 4.616032e-10 4.616032e-10 4.616032e-10 4.616032e-10 4.942400e-08 4.942400e-08 4.942400e-08 4.942400e-08 4.942400e-08
1.700000e+02 4.970000e+03 9.234600e-01 0.000000e+00 -4.186600e+01 6.829600e-08 1.874600e-04 -8.666400e-07 4.618204e-10 4.618204e-10 4.618204e-10 4.618204e-10 4.970000e-08 4.970000e-08 4.970000e-08 4.970000e-08 4.970000e-08
1.710000e+02 4.997100e+03 9.124900e-01 0.000000e+00 -4.137600e+01 6.792700e-08 1.858900e-04 -8.545500e-07 4.620351e-10 4.620351e-10 4.620351e-10 4.620351e-10 4.997100e-08 4.997100e-08 4.997100e-08 4.997100e-08 4.997100e-08
1.720000e+02 5.023800e+03 9.013700e-01 0.000000e+00 -4.085900e+01 6.756100e-08 1.843500e-04 -8.422700e-07 4.622409e-10 4.622409e-10 4.622409e-10 4.622409e-10 5.023800e-08 5.023800e-08 5.023800e-08 5.023800e-08 5.023800e-08
1.730000e+02 5.050100e+03 8.901000e-01 0.000000e+00 -4.031500e+01 6.719700e-08 1.828100e-04 -8.298000e-07 4.624313e-10 4.624313e-10 4.624313e-10 4.624313e-10 5.050100e-08 5.050100e-08 5.050100e-08 5.050100e-08 5.050100e-08
1.740000e+02 5.076100e+03 8.789700e-01 0.000000e+00 -3.974300e+01 6.683700e-08 1.813000e-04 -8.171200e-07 4.626203e-10 4.626203e-10 4.626203e-10 4.626203e-10 5.076100e-08 5.076100e-08 5.076100e-08 5.076100e-08 5.076100e-08
1.750000e+02 5.101600e+03 8.676900e-01 0.000000e+00 -3.914300e+01 6.648000e-08 1.798000e-04 -8.042200e-07 4.628015e-10 4.628015e-10 4.628015e-10 4.628015e-10 5.101600e-08 5.101600e-08 5.101600e-08 5.101600e-08 5.101600e-08
1.760000e+02 5.126600e+03 8.564800e-01 0.000000e+00 -3.851500e+01 6.612500e-08 1.783100e-04 -7.911000e-07 4.629681e-10 4.629681e-10 4.629681e-10 4.629681e-10 5.126600e-08 5.126600e-08 5.126600e-08 5.126600e-08 5.126600e-08
1.770000e+02 5.151200e+03 8.452600e-01 0.000000e+00 -3.786000e+01 6.577400e-08 1.768400e-04 -7.777600e-07 4.631347e-10 4.631347e-10 4.631347e-10 4.631347e-10 5.151200e-08 5.151200e-08 5.151200e-08 5.151200e-08 5.151200e-08
1.780000e+02 5.175300e+03 8.342700e-01 0.000000e+00 -3.717700e+01 6.542500e-08 1.753900e-04 -7.642100e-07 4.632873e-10 4.632873e-10 4.632873e-10 4.632873e-10 5.175300e-08 5.175300e-08 5.175300e-08 5.175300e-08 5.175300e-08
1.790000e+02 5.199000e+03 8.232000e-01 0.000000e+00 -3.646600e+01 6.508000e-08 1.739500e-04 -7.504600e-07 4.634407e-10 4.634407e-10 4.634407e-10 4.634407e-10 5.199000e-08 5.199000e-08 5.199000e-08 5.199000e-08 5.199000e-08
1.800000e+02 5.222300e+03 8.122800e-01 0.000000e+00 -3.572800e+01 6.473700e-08 1.725200e-04 -7.365200e-07 4.635808e-10 4.635808e-10 4.635808e-10 4.635808e-10 5.222300e-08 5.222300e-08 5.222300e-08 5.222300e-08 5.222300e-08
1.810000e+02 5.245100e+03 8.015000e-01 0.000000e+00 -3.496400e+01 6.439700e-08 1.711100e-04 -7.224000e-07 4.637151e-10 4.637151e-10 4.637151e-10 4.637151e-10 5.245100e-08 5.245100e-08 5.245100e-08 5.245100e-08 5.245100e-08
1.820000e+02 5.267400e+03 7.909500e-01 0.000000e+00 -3.417100e+01 6.406000e-08 1.697100e-04 -7.081100e-07 4.638440e-10 4.638440e-10 4.638440e-10 4.638440e-10 5.267400e-08 5.267400e-08 5.267400e-08 5.267400e-08 5.267400e-08
1.830000e+02 5.289200e+03 7.805400e-01 0.000000e+00 -3.335200e+01 6.372500e-08 1.683300e-04 -6.936600e-07 4.639607e-10 4.639607e-10 4.639607e-10 4.639607e-10 5.289200e-08 5.289200e-08 5.289200e-08 5.289200e-08 5.289200e-08
1.840000e+02 5.310600e+03 7.703600e-01 0.000000e+00 -3.250500e+01 6.339400e-08 1.669600e-04 -6.790500e-07 4.640798e-10 4.640798e-10 4.640798e-10 4.640798e-10 5.310600e-08 5.310600e-08 5.310600e-08 5.310600e-08 5.310600e-08
1.850000e+02 5.331500e+03 7.605500e-01 0.000000e+00 -3.163400e+01 6.306500e-08 1.656000e-04 -6.643100e-07 4.641873e-10 4.641873e-10 4.641873e-10 4.641873e-10 5.331500e-08 5.331500e-08 5.331500e-08 5.331500e-08 5.331500e-08
1.860000e+02 5.351600e+03 7.509700e-01 0.000000e+00 -3.073400e+01 6.273900e-08 1.642600e-04 -6.494300e-07 4.642907e-10 4.642907e-10 4.642907e-10 4.642907e-10 5.351600e-08 5.351600e-08 5.351600e-08 5.351600e-08 5.351600e-08
1.870000e+02 5.371500e+03 7.417700e-01 0.000000e+00 -2.980700e+01 6.241500e-08 1.629200e-04 -6.344200e-07 4.643830e-10 4.643830e-10 4.643830e-10 4.643830e-10 5.371500e-08 5.371500e-08 5.371500e-08 5.371500e-08 5.371500e-08
1.880000e+02 5.390900e+03 7.329200e-01 0.000000e+00 -2.885600e+01 6.209400e-08 1.616100e-04 -6.193100e-07 4.644719e-10 4.644719e-10 4.644719e-10 4.644719e-10 5.390900e-08 5.390900e-08 5.390900e-08 5.390900e-08 5.390900e-08
1.890000e+02 5.409600e+03 7.244700e-01 0.000000e+00 -2.787700e+01 6.177600e-08 1.603000e-04 -6.040900e-07 4.645577e-10 4.645577e-10 4.645577e-10 4.645577e-10 5.409600e-08 5.409600e-08 5.409600e-08 5.409600e-08 5.409600e-08
1.900000e+02 5.428200e+03 7.164600e-01 0.000000e+00 -2.687500e+01 6.146000e-08 1.590100e-04 -5.887700e-07 4.646333e-10 4.646333e-10 4.646333e-10 4.646333e-10 5.428200e-08 5.428200e-08 5.428200e-08 5.428200e-08 5.428200e-08
1.910000e+02 5.445900e+03 7.089300e-01 0.000000e+00 -2.584500e+01 6.114700e-08 1.577200e-04 -5.733700e-07 4.647065e-10 4.647065e-10 4.647065e-10 4.647065e-10 5.445900e-08 5.445900e-08 5.445900e-08 5.445900e-08 5.445900e-08
1.920000e+02 5.463200e+03 7.018900e-01 0.000000e+00 -2.479000e+01 6.083600e-08 1.564500e-04 -5.578900e-07 4.647699e-10 4.647699e-10 4.647699e-10 4.647699e-10 5.463200e-08 5.463200e-08 5.463200e-08 5.463200e-08 5.463200e-08
1.930000e+02 5.479900e+03 6.953900e-01 0.000000e+00 -2.371200e+01 6.052800e-08 1.551900e-04 -5.423500e-07 4.648316e-10 4.648316e-10 4.648316e-10 4.648316e-10 5.479900e-08 5.479900e-08 5.479900e-08 5.479900e-08 5.479900e-08
1.940000e+02 5.496200e+03 6.894600e-01 0.000000e+00 -2.260700e+01 6.022200e-08 1.539500e-04 -5.267500e-07 4.648842e-10 4.648842e-10 4.648842e-10 4.648842e-10 5.496200e-08 5.496200e-08 5.496200e-08 5.496200e-08 5.496200e-08
1.950000e+02 5.511900e+03 6.841300e-01 0.000000e+00 -2.147900e+01 5.991900e-08 1.527100e-04 -5.111000e-07 4.649356e-10 4.649356e-10 4.649356e-10 4.649356e-10 5.511900e-08 5.511900e-08 5.511900e-08 5.511900e-08 5.511900e-08
1.960000e+02 5.526900e+03 6.794500e-01 0.000000e+00 -2.032700e+01 5.961900e-08 1.514800e-04 -4.954200e-07 4.649862e-10 4.649862e-10 4.649862e-10 4.649862e-10 5.526900e-08 5.526900e-08 5.526900e-08 5.526900e-08 5.526900e-08
1.970000e+02 5.541600e+03 6.754600e-01 0.000000e+00 -1.915200e+01 5.932000e-08 1.502700e-04 -4.797100e-07 4.650208e-10 4.650208e-10 4.650208e-10 4.650208e-10 5.541600e-08 5.541600e-08 5.541600e-08 5.541600e-08 5.541600e-08
1.980000e+02 5.555700e+03 6.721800e-01 0.000000e+00 -1.795400e+01 5.902400e-08 1.490600e-04 -4.639800e-07 4.650551e-10 4.650551e-10 4.650551e-10 4.650551e-10 5.555700e-08 5.555700e-08 5.555700e-08 5.555700e-08 5.555700e-08
1.990000e+02 5.569200e+03 6.696400e-01 0.000000e+00 -1.673300e+01 5.873100e-08 1.478700e-04 -4.482400e-07 4.650896e-10 4.650896e-10 4.650896e-10 4.650896e-10 5.569200e-08 5.569200e-08 5.569200e-08 5.569200e-08 5.569200e-08
2.000000e+02 5.582300e+03 6.678900e-01 0.000000e+00 -1.549000e+01 5.843900e-08 1.466800e-04 -4.325100e-07 4.651086e-10 4.651086e-10 4.651086e-10 4.651086e-10 5.582300e-08 5.582300e-08 5.582300e-08 5.582300e-08 5.582300e-08
2.010000e+02 5.594700e+03 6.669800e-01 0.000000e+00 -1.422400e+01 5.815000e-08 1.455100e-04 -4.167800e-07 4.651284e-10 4.651284e-10 4.651284e-10 4.651284e-10 5.594700e-08 5.594700e-08 5.594700e-08 5.594700e-08 5.594700e-08
